,Description,Gerne,Label
429,"Cẩm Nang Dưỡng Sinh Thông Kinh Lạc
Trong bản thân mỗi con người, luôn có một hệ thống tự điều tiết và phục hồi sức khỏe - đó chính là kinh lạc. Tìm hiểu kiến thức kinh lạc, bạn sẽ biết các khởi động hệ thống ấy để giữ mình khỏe mạnh suốt đời.
Qua cuốn Cẩm nang dưỡng sinh thông kinh lạc, bạn sẽ biết cách:
Nhận biết các kinh lạc, huyệt vị cùng tác dụng chữa bệnh và điều dưỡng sức khỏe của chúng
Khơi thông những vị trí dễ ách tắc trên kinh lạ
Vân vê các đầu ngón tay, ngón chân để phòng bệnh
Vỗ huyệt, cạo gió, giác hơi, ngải cứu, điểm huyệt
Nhón chân rèn luyện sức khỏe
Vỗ huyệt Khuyết bồn trị viêm họng
Ba động tác khi hắt hơi để phòng trị cảm
Tám cách giúp ngủ ngon
Điều dưỡng và cấp cứu tim
Ba cách giảm cân hiệu quả
Đứng một chân giúp khỏe mạnh
Kiên trì tập luyện “ba một hai” sẽ khỏe mạnh suốt đời.",Khác,3
430,"Microsoft Office Word 2016
IIG Việt Nam - Đại diện chính thức & duy nhất của tổ chức Khảo thí Certiport và Viện Khảo thí Giáo dục Hoa Kỳ ( ETS) tại Việt Nam chuyên cung cấp các bài thi:
-Tin học quốc tế: MOS (Microsoft Office Specialist), IC3 (Internet and Computing Core Certification), ACA (Adove Certified Associate) , MTA (Microsoft Techonology Associate).
- Tiếng Anh quốc tế: TOEIC Speaking & Writing, TOEIC Listening & Reading, TOEIC Bridge, TOEFL ITP, TOEFL iBT, TOEFL Junior, TOEFL Primary, SAT, GRE... tại Việt Nam.",Khác,3
431,"Cuốn sách ""Kỹ thuật trồng dâu tây"" là những kỹ thuật trồng và chăm sóc dâu tây. Nó bao gồm hướng dẫn chi tiết, cụ thể về cách chọn giống, làm đất, gieo trồng, bón phân, tưới nước, phòng trừ sâu bệnh, từ đó giúp bà con nông dân canh tác hợp lý, thành phẩm đạt chất lượng tốt, năng suất cao",Khác,3
432,"Sách “Hoàng Đế nội kinh” được xem là một trong tứ đại kinh điển Đông y sớm nhất hiện còn tồn tại đến ngày nay. Tuy nhiên, bộ sách không chỉ đơn giản là tài liệu y học quý giá mà còn là tác phẩm triết học có vị trí hang đầu trong lịch sử tư tưởng phương Đông. “Hoàng Đế nôi kinh” cho rằng con người và tự nhiên có mối quan hệ khăng khít với nhau. Sự vận động biến đổi của tự nhiên luôn ảnh hưởng đến cơ thể. Không chỉ vậy bộ sách còn trình bày về mối quan hệ thống nhất biện chứng giữa cơ thể và tinh thần.",Khác,3
433,"Phương Pháp Cứu Người - Bí Quyết Phòng Và Chữa Bệnh Theo Đông Y
Có những trường hợp nguy cắp, bệnh kéo dà chỉ vì thiếu thông tin hoặc quá thờ ơ đã gây ra nhiều tác hại không nhỏ. Quyển sách này sẽ cung cấp một số thông tin dể chúng ta có thể sửa sai, đem lại sức khỏe cho cuộc sống để mỗi sáng khi thức dậy chúng ta có thể vui vẻ nói: “Cuộc đời vẫn đẹp sao!""
Vi vậy, voi mục đích ""thầy tai chỗ, thuốc tại chỗ"" thừa kế và học hỏi những kinh nghiệm quý báu của ông cha chúng ta để lai, nhiều năm qua chúng tôi đã và đang phổ biến các loại tài liệu, sách vở của Đông y vói hy vọng sẽ giúp ích cho nhiều nguời.",Khác,3
434,"Phụ Nữ Tỳ Hư Rất Mau Già
Tỳ hư là chứng bệnh phổ biến nhất với người châu Á, các biệt là phụ nữ.
Trong Đông y, tỳ là tên gọi chung của các chức năng thuộc nhiều hệ thống sinh lý trong cơ thể như tiêu hóa, hô hấp, miễn dịch... Có thể xem tỳ như đất đai nuôi dưỡng vạn vật, khi tỳ hư nghĩa là mảnh đất ấy đang rất cần cõi và thiếu sức sống, thế nên một người bị tỳ hư cũng thường ốm yếu và lão hóa sớm.
Với phụ nữ, khi bị tỳ hư họ thường lão hóa rất nhanh. ""Vậy những dấu hiệu nào chỉ ra tỳ khí của bạn đang trong tình trạng hư nhược""
Làm thế nào để bố tỳ vực khí, giữ cho thân thể khỏe mạnh, thần sắc rạng ngời.",Khác,3
435,"Sách là cẩm nang cần thiết trong mỗi gia đình, nhằm bỗ sung các kiến thức về tên thảo dược, công dụng cũng như là cách chế biến chính xác và cụ thể nhất.",Khác,3
436,Ứng Dụng Casio Fx - 580Vn X Đối Với Các Môn Thpt Lý - Hóa - Sinh,Khác,3
437,"Nước ta là một quốc gia sản xuất và tiêu thụ xe máy rất nhiều. Do nhu cầu sử dụng ngày càng tăng cao kéo theo nhu cầu về sửa chữa, bảo dưỡng xe máy ngày một nhiều, điều đó cũng đòi hỏi nhưng người thợ sửa chữa xe máy nâng cao tay nghề. Tuy nhiên những cuốn sách hướng dẫn về kỹ thuật sửa chữa xe máy nâng cao chưa thật đầy đủ và chuyên sâu. Cuốn sách Kỹ Thuật Sửa Chữa Xe Máy Nâng Cao như một “công cụ” giúp những người thợ, những nhân viên bảo dưỡng xe chuyên nghiệp, hay những ai đang quan tâm đến kỹ thuật sửa chữa xe máy làm tài liệu cho mình.
Kỹ Thuật Sửa Chữa Xe Máy Nâng Cao bao gồm những kiến thức cơ bản về sửa chữa xe máy, bão dưỡng xe máy, điều chỉnh những bộ phận thường gặp, kỹ năng phán đoán các sự cố thường gặp. Hy vọng, cuốn sách sẽ trở thành cuốn cẩm nang hữu ích cho bạn đọc.",Khác,3
438,"Canh Bạc AI - ChatGPT Và Tương Lai Loài Người
""Canh bạc AI: ChatGPT và tương lai loài người"" là cuốn sách đầu tiên của một tác giả Việt Nam đi sâu phân tích ưu nhược của công cụ ChatGPT và đưa ra các nhận định mang tính dự báo về tương lai của trí thông minh nhân tạo trên thế giới nói chung và Việt Nam nói riêng. Kết cấu sách được chia thành hai phần. Phần I thuật lại trải nghiệm người dùng của Ngô Di Lân với công cụ ChatGPT. Qua đó, anh chỉ ra những ưu và nhược điểm của công cụ này. Bên cạnh đó, anh cũng cung cấp cho độc giả một số điều cần lưu ý để tối ưu hiệu quả mà ChatGPT mang lại. Ở phần thứ II của cuốn sách, Ngô Di Lân đi sâu phân tích và dự báo về tương lai của giáo dục, việc làm, sáng tạo, an ninh quốc gia và loài người khi chịu sự can thiệp của AI.",Khác,3
439,"IIG Việt Nam - Đại diện chính thức & duy nhất của tổ chức Khảo thí Certiport và Viện Khảo thí Giáo dục Hoa Kỳ ( ETS) tại Việt Nam chuyên cung cấp các bài thi:
- Tin học quốc tế: MOS (Microsoft Office Specialist), IC3 (Internet and Computing Core Certification), ACA (Adove Certified Associate) , MTA (Microsoft Techonology Associate).
- Tiếng Anh quốc tế: TOEIC Speaking & Writing, TOEIC Listening & Reading, TOEIC Bridge, TOEFL ITP, TOEFL iBT, TOEFL Junior, TOEFL Primary, SAT, GRE... tại Việt Nam.",Khác,3
440,"Nội dung sách gồm các phần:
Phần 1. PHƯƠNG PHÁP OHSAWA LÀ GÌ?
Phần 2. NHỮNG BƯỚC ĐẦU TIÊN
Phần 3. PP. 0HSAWA VỔ CÙNG CẨN THIẾT CHO NHỮNG AI?
Phần 4. TẠI SAO NHIÉU NGƯỜI KHÔNG MẶN MÀ VỚI PHƯƠNG PHÁP OHSAWA
Phần 5. TRẢ LỜI CHO MỘT SỐ CÁC BỆNH ĐIỂN HÌNH THEO PP.OHSAWA
Phần 6. MỤC TIÊU CUỐI CÙNG
Phần 7. BẢNG KIỂM SOÁT SỨC KHỎE",Khác,3
441,"Dược Học Cổ Truyền Toàn Tập - Bìa Cứng
Dược Học Cổ Truyền Toàn Tập  là cuốn sách toàn thư về y học cổ truyền của giáo sư,bác sĩ Trần Văn Kỳ cho bạn đọc cái nhìn toàn diện về cổ truyền để nghiên cứu, áp dụng chăm sóc sức khỏe.
Cuốn sách gồm những phần chính như sau:
Phần 1: Giới thiệu đại cương về thuốc Y học cổ truyền, bao gồm: tên gọi, cách phân loại, đặc điểm và tính chất của thuốc, cách phối ngũ, những cấm kỵ trong dùng thuốc, liều lượng và các dạng thuốc thường dùng trên lâm sàng.
Phần 2: Giới thiệu hơn 250 vị thuốc thường dùng. Đối với mỗi vị thuốc đều có giới thiệu tính vị qui kinh của thuốc, tác dụng dược lý theo y lý cổ truyền (có phần trích dẫn theo Y văn cổ để tham khảo), kết quả nghiên cứu theo dược lý hiện đại, phần ứng dụng lâm sàng theo các tài liệu trong, ngoài nước và kinh nghiệm điề u tr ị của tác giả, liều dùng và chú ý.",Khác,3
442,Y Học Phổ Thông Dành Cho Mọi Người - Chuyên Đề: Vật Lí Trị Liệu,Khác,3
443,"IIG Việt Nam - Đại diện chính thức & duy nhất của tổ chức Khảo thí Certiport và Viện Khảo thí Giáo dục Hoa Kỳ ( ETS) tại Việt Nam chuyên cung cấp các bài thi:
- Tin học quốc tế: MOS (Microsoft Office Specialist), IC3 (Internet and Computing Core Certification), ACA (Adove Certified Associate) , MTA (Microsoft Techonology Associate).
- Tiếng Anh quốc tế: TOEIC Speaking & Writing, TOEIC Listening & Reading, TOEIC Bridge, TOEFL ITP, TOEFL iBT, TOEFL Junior, TOEFL Primary, SAT, GRE... tại Việt Nam.",Khác,3
444,"Nội dung sách gồm các phần:
Phần 1. PHƯƠNG PHÁP OHSAWA LÀ GÌ?
Phần 2. NHỮNG BƯỚC ĐẦU TIÊN
Phần 3. PP. 0HSAWA VỔ CÙNG CẨN THIẾT CHO NHỮNG AI?
Phần 4. TẠI SAO NHIÉU NGƯỜI KHÔNG MẶN MÀ VỚI PHƯƠNG PHÁP OHSAWA
Phần 5. TRẢ LỜI CHO MỘT SỐ CÁC BỆNH ĐIỂN HÌNH THEO PP.OHSAWA
Phần 6. MỤC TIÊU CUỐI CÙNG
Phần 7. BẢNG KIỂM SOÁT SỨC KHỎE",Khác,3
445,"Sách hướng dẫn chi tiết, cụ thể về cách chọn giống, làm đất, gieo trồng, bón phân, tưới nước, phòng trừ sâu bệnh, từ đó giúp bà con nông dân canh tác hợp lý, thành phẩm đạt chất lượng tốt, năng suất cao.",Khác,3
446,"Microsoft Office Word 2016
IIG Việt Nam - Đại diện chính thức & duy nhất của tổ chức Khảo thí Certiport và Viện Khảo thí Giáo dục Hoa Kỳ ( ETS) tại Việt Nam chuyên cung cấp các bài thi:
- Tin học quốc tế: MOS (Microsoft Office Specialist), IC3 (Internet and Computing Core Certification), ACA (Adove Certified Associate) , MTA (Microsoft Techonology Associate).
- Tiếng Anh quốc tế: TOEIC Speaking & Writing, TOEIC Listening & Reading, TOEIC Bridge, TOEFL ITP, TOEFL iBT, TOEFL Junior, TOEFL Primary, SAT, GRE... tại Việt Nam.",Khác,3
447,Y Học Phổ Thông Dành Cho Mọi Người - Chuyên Đề: Thuốc Nam Và Bệnh Tiểu Đường (Tập 1),Khác,3
448,"Sau những chuyến phiêu lưu khắp thế giới, Tristan Gooley đã phát hiện ra  thiên nhiên chính là một vũ trụ chứa đầy những manh mối đang chờ ta khám phá. Trong cuốn sách này, Gooley chia sẻ hơn 850 bí kíp mà ông thu thập được qua hai thập kỷ giúp chúng ta dự báo, truy dấu và thấu hiểu sâu sắc hơn về thế giới xung quanh.",Khác,3
449,"Sách Thuốc Việt Nam - Hải Thượng Y Tôn Tâm Lĩnh - Quyển 2 (Từ Tập 5 Đến Tập 9)
Bộ “Hải Thượng Y Tôn Tâm Lĩnh” là kiệt tác y học cổ truyền do đại danh y Lê Hữu Trác – Hải Thượng Lãn Ông biên soạn, gồm 66 quyển, chia thành 13 bộ chuyên đề, bao quát hầu hết các lĩnh vực của y học như nội khoa, ngoại khoa, phụ khoa, nhi khoa, dược học và dưỡng sinh. Tác phẩm không chỉ cung cấp những kiến thức y học uyên thâm qua các phương pháp chẩn đoán và điều trị bệnh lý chi tiết mà còn mang đến những bài học sâu sắc về y đạo, y đức, và triết lý hành y nhân văn, để cao tấm lòng từ mẫu của người thầy thuốc.
Đây là bộ sách mang tính chất bách khoa toàn thư, là nguồn tài liệu quý báu cho các thế hệ lương y và ững ai san tâm đến nền y học cổ truyền Việt Nam.",Khác,3
450,"Sách hướng dẫn chi tiết, cụ thể về cách chọn giống, làm đất, gieo trồng, bón phân, tưới nước, phòng trừ sâu bệnh, từ đó giúp bà con nông dân canh tác hợp lý, thành phẩm đạt chất lượng tốt, năng suất cao.",Khác,3
